5045,2147,FURIN,F2
5810,51555,RAD1,PEX5L
6123,6161,RPL3L,RPL32
6575,55716,SLC20A2,LMBR1L
5440,2975,POLR2K,GTF3C1
7273,84033,TTN,OBSCN
5440,6625,POLR2K,SNRNP70
86,6601,ACTL6A,SMARCC2
722,725,C4BPA,C4BPB
4087,5901,SMAD2,RAN
51053,5683,GMNN,PSMA2
5431,56339,POLR2B,METTL3
6228,6170,RPS23,RPL39
5511,9869,PPP1R8,SETDB1
6176,6191,RPLP1,RPS4X
2784,54331,GNB3,GNG2
79768,11143,KATNBL1,KAT7
613,84966,BCR,IGSF21
1756,6640,DMD,SNTA1
6601,8939,SMARCC2,FUBP3
5532,27244,PPP3CB,SESN1
5435,7702,POLR2F,ZNF143
5295,29760,PIK3R1,BLNK
118429,1284,ANTXR2,COL4A2
9456,27092,HOMER1,CACNG4
3191,10992,HNRNPL,SF3B2
5413,23176,SEPTIN5,SEPTIN8
239,3691,ALOX12,ITGB4
6139,6159,RPL17,RPL29
25,867,ABL1,CBL
60,131034,ACTB,CPNE4
87,5693,ACTN1,PSMB5
7046,55339,TGFBR1,WDR33
440,523,ASNS,ATP6V1A
2208,3687,FCER2,ITGAX
5925,7040,RB1,TGFB1
8438,259307,RAD54L,IL4I1
1615,51520,DARS1,LARS1
1660,53981,DHX9,CPSF2
1933,3035,EEF1B2,HARS1
1838,56952,DTNB,PRTFDC1
805,5260,CALM2,PHKG1
8500,5792,PPFIA1,PTPRF
2237,7498,FEN1,XDH
2638,7421,GC,VDR
2261,79866,FGFR3,BORA
3172,6714,HNF4A,SRC
51554,6366,ACKR4,CCL21
1910,2767,EDNRB,GNA11
463,23321,ZFHX3,TRIM2
25843,5802,MOB4,PTPRS
84172,4331,POLR1B,MNAT1
6209,6222,RPS15,RPS18
30000,9623,TNPO2,TCL1B
5829,9564,PXN,BCAR1
6136,6164,RPL12,RPL34
9070,9094,ASH2L,UNC119
6193,8666,RPS5,EIF3G
1939,6154,EIF2D,RPL26
5347,10726,PLK1,NUDC
4088,4089,SMAD3,SMAD4
921,958,CD5,CD40
84844,51362,PHF5A,CDC40
990,9861,CDC6,PSMD6
1874,10301,E2F4,DLEU1
5427,5983,POLE2,RFC3
2826,6347,CCR10,CCL2
353,2936,APRT,GSR
10291,11338,SF3A1,U2AF2
912,3122,CD1D,HLA-DRA
4360,5395,MRC1,PMS2
6886,6887,TAL1,TAL2
1017,7157,CDK2,TP53
157285,5660,PRAG1,PSAP
6790,6867,AURKA,TACC1
3736,23704,KCNA1,KCNE4
2271,81788,FH,NUAK2
1213,2580,CLTC,GAK
3190,11030,HNRNPK,RBPMS
6176,6206,RPLP1,RPS12
333926,1446,PPM1J,CSN1S1
3775,29843,KCNK1,SENP1
5921,6714,RASA1,SRC
8655,1915,DYNLL1,EEF1A1
529,9114,ATP6V1E1,ATP6V0D1
6855,164,SYP,AP1G1
132954,7529,PDCL2,YWHAB
10594,1642,PRPF8,DDB1
7046,440275,TGFBR1,EIF2AK4
31,5091,ACACA,PC
9419,1739,CRIPT,DLG1
1642,7507,DDB1,XPA
320,3768,APBA1,KCNJ12
5663,10519,PSEN1,CIB1
7409,6461,VAV1,SHB
4351,10948,MPI,STARD3
4946,4953,OAZ1,ODC1
6883,1022,TAF12,CDK7
4999,115106,ORC2,HAUS1
941,943,CD80,TNFRSF8
22999,10497,RIMS1,UNC13B
7186,84445,TRAF2,LZTS2
8099,5422,CDK2AP1,POLA1
2870,6010,GRK6,RHO
5034,3309,P4HB,HSPA5
7310,9129,ZRSR2P1,PRPF3
54552,65083,GNL3L,NOL6
9968,9969,MED12,MED13
5879,2664,RAC1,GDI1
4791,55697,NFKB2,VAC14
3297,10963,HSF1,STIP1
6193,6194,RPS5,RPS6
5024,5025,P2RX3,P2RX4
29924,1400,EPN1,CRMP1
3735,6470,KARS1,SHMT1
984,10229,CDK11B,COQ7
7205,9564,TRIP6,BCAR1
3073,6648,HEXA,SOD2
8178,2071,ELL,ERCC3
6138,54512,RPL15,EXOSC4
5395,27030,PMS2,MLH3
4086,84085,SMAD1,FBXO30
1759,9022,DNM1,CLIC3
2771,10681,GNAI2,GNB5
5437,6430,POLR2H,SRSF5
55770,10640,EXOC2,EXOC5
5663,8502,PSEN1,PKP4
1163,6502,CKS1B,SKP2
5929,5925,RBBP5,RB1
2068,5434,ERCC2,POLR2E
3673,1293,ITGA2,COL6A3
598,317,BCL2L1,APAF1
8309,11000,ACOX2,SLC27A3
3191,83443,HNRNPL,SF3B5
6143,51069,RPL19,MRPL2
8243,6637,SMC1A,SNRPG
23246,23560,BOP1,GTPBP4
9416,5093,DDX23,PCBP1
8243,53981,SMC1A,CPSF2
5708,5709,PSMD2,PSMD3
58513,3267,EPS15L1,AGFG1
5359,11135,PLSCR1,CDC42EP1
4086,27314,SMAD1,RAB30
4852,4886,NPY,NPY1R
6228,116832,RPS23,RPL39L
433,3303,ASGR2,HSPA1A
9933,10528,PUM3,NOP56
5532,9021,PPP3CB,SOCS3
6709,51466,SPTAN1,EVL
1871,55837,E2F3,EAPP
5272,2661,SERPINB9,GDF9
2132,2135,EXT2,EXTL2
5435,123263,POLR2F,MTFMT
10073,2026,SNUPN,ENO2
3265,5863,HRAS,RGL2
6872,6874,TAF1,TAF4
6175,6191,RPLP0,RPS4X
4904,10946,YBX1,SF3A3
7704,983,ZBTB16,CDK1
2778,859,GNAS,CAV3
5690,5719,PSMB2,PSMD13
22981,196441,NINL,ZFC3H1
4143,6207,MAT1A,RPS13
8607,10856,RUVBL1,RUVBL2
1026,51053,CDKN1A,GMNN
6857,9899,SYT1,SV2B
4706,10555,NDUFAB1,AGPAT2
658,140901,BMPR1B,STK35
2580,3312,GAK,HSPA8
152,2775,ADRA2C,GNAO1
10207,9076,PATJ,CLDN1
1478,64895,CSTF2,PAPOLG
6206,11224,RPS12,RPL35
6188,1983,RPS3,EIF5
2205,3497,FCER1A,IGHE
2268,4067,FGR,LYN
57154,80349,SMURF1,WDR61
6208,6223,RPS14,RPS19
708,5594,C1QBP,MAPK1
10907,9785,TXNL4A,DHX38
10850,2826,CCL27,CCR10
3567,3684,IL5,ITGAM
3309,9782,HSPA5,MATR3
6157,6169,RPL27A,RPL38
2107,6187,ETF1,RPS2
3172,1024,HNF4A,CDK8
308,2222,ANXA5,FDFT1
1874,3178,E2F4,HNRNPA1
904,9150,CCNT1,CTDP1
4800,6722,NFYA,SRF
4057,4353,LTF,MPO
9349,56647,RPL23,BCCIP
890,23594,CCNA2,ORC6
80315,153090,CPEB4,DAB2IP
3576,6857,CXCL8,SYT1
6528,284866,SLC5A5,
51003,84246,MED31,MED10
4322,9402,MMP13,GRAP2
5797,10399,PTPRM,RACK1
3554,3553,IL1R1,IL1B
9343,3191,EFTUD2,HNRNPL
4143,55748,MAT1A,CNDP2
55611,79589,OTUB1,RNF128
6629,10285,SNRPB2,SMNDC1
2958,5435,GTF2A2,POLR2F
3558,3683,IL2,ITGAL
5156,1399,PDGFRA,CRKL
6888,1107,TALDO1,CHD3
57520,84656,HECW2,GLYR1
2987,4706,GUK1,NDUFAB1
5781,9019,PTPN11,MPZL1
729230,79902,CCR2,NUP85
6194,8669,RPS6,EIF3J
10992,23020,SF3B2,SNRNP200
1586,5447,CYP17A1,POR
9533,85824,POLR1C,RPL12P12
4722,4726,NDUFS3,NDUFS6
4690,10188,NCK1,TNK2
997,6016,CDC34,RIT1
80212,1114,CCDC92,CHGB
5581,5594,PRKCE,MAPK1
29924,57562,EPN1,CEP126
708,2549,C1QBP,GAB1
6181,6206,RPLP2,RPS12
6908,3297,TBP,HSF1
9456,59284,HOMER1,CACNG7
4088,11018,SMAD3,TMED1
2770,6002,GNAI1,RGS12
920,8797,CD4,TNFRSF10A
1147,7132,CHUK,TNFRSF1A
5298,23413,PI4KB,NCS1
909,3586,CD1A,IL10
4791,1831,NFKB2,TSC22D3
9611,6907,NCOR1,TBL1X
10126,140735,DNAL4,DYNLL2
9443,84246,MED7,MED10
54102,1815,CLIC6,DRD4
590,7037,BCHE,TFRC
6628,4670,SNRPB,HNRNPM
3320,6449,HSP90AA1,SGTA
1499,5663,CTNNB1,PSEN1
10528,55131,NOP56,RBM28
9508,11096,ADAMTS3,ADAMTS5
6854,60,SYN2,ACTB
5465,23054,PPARA,NCOA6
5781,5295,PTPN11,PIK3R1
5431,6156,POLR2B,RPL30
6853,7431,SYN1,VIM
3567,5451,IL5,POU2F1
4809,6429,SNU13,SRSF4
9796,57104,PHYHIP,PNPLA2
10295,23195,BCKDK,MDN1
10231,64478,RCAN2,CSMD1
23256,1743,SCFD1,DLST
6203,7458,RPS9,EIF4H
6908,2968,TBP,GTF2H4
3490,3624,IGFBP7,INHBA
7490,6714,WT1,SRC
57154,3987,SMURF1,LIMS1
8874,5058,ARHGEF7,PAK1
55324,9519,ABCF3,TBPL1
1663,84706,DDX11,GPT2
23451,10915,SF3B1,TCERG1
57154,8878,SMURF1,SQSTM1
3073,7051,HEXA,TGM1
6191,10775,RPS4X,POP4
4361,5981,MRE11,RFC1
3183,8683,HNRNPC,SRSF9
5441,6628,POLR2L,SNRPB
10656,80125,KHDRBS3,CCDC33
6201,6224,RPS7,RPS20
3185,51585,HNRNPF,PCF11
498,23534,ATP5F1A,TNPO3
6776,11155,STAT5A,LDB3
5606,9402,MAP2K3,GRAP2
1874,25906,E2F4,ANAPC15
919,1794,CD247,DOCK2
51490,55176,SPOUT1,SEC61A2
23429,8772,RYBP,FADD
998,7454,CDC42,WAS
6878,1022,TAF6,CDK7
3175,79065,ONECUT1,ATG9A
2865,2770,FFAR3,GNAI1
6874,6877,TAF4,TAF5
867,5296,CBL,PIK3R2
84687,7074,PPP1R9B,TIAM1
2737,4089,GLI3,SMAD4
84172,902,POLR1B,CCNH
6885,7189,MAP3K7,TRAF6
3172,51227,HNF4A,PIGP
540,375775,ATP7B,PNPLA7
6462,23420,SHBG,NOMO1
5426,5984,POLE,RFC4
1857,79797,DVL3,ZNF408
6169,9045,RPL38,RPL14
4528,4832,MTIF2,NME3
1760,5916,DMPK,RARG
85313,285672,PPIL4,SREK1IP1
23246,54606,BOP1,DDX56
292,1159,SLC25A5,CKMT1B
661,7702,POLR3D,ZNF143
3172,1073,HNF4A,CFL2
3172,6141,HNF4A,RPL18
10939,55276,AFG3L2,PGM2
6477,6478,SIAH1,SIAH2
5116,10142,PCNT,AKAP9
1232,3577,CCR3,CXCR1
1040,6561,CDS1,SLC13A1
2739,57609,GLO1,DIP2B
1136,23479,CHRNA3,ISCU
2068,5439,ERCC2,POLR2J
1477,10421,CSTF1,CD2BP2
6303,8525,SAT1,DGKZ
3190,3276,HNRNPK,PRMT1
808,5261,CALM3,PHKG2
1017,5000,CDK2,ORC4
6202,6170,RPS8,RPL39
8900,4173,CCNA1,MCM4
5431,6626,POLR2B,SNRPA
4860,7157,PNP,TP53
52,100,ACP1,ADA
7067,9412,THRA,MED21
51586,80306,MED15,MED28
6205,130672,RPS11,
9232,991,PTTG1,CDC20
1827,7545,RCAN1,ZIC1
22938,56949,SNW1,XAB2
2534,1272,FYN,CNTN1
11030,55342,RBPMS,STRBP
51343,6498,FZR1,SKIL
3172,3827,HNF4A,KNG1
2214,5788,FCGR3A,PTPRC
30011,4233,SH3KBP1,MET
1950,2321,EGF,FLT1
5432,8732,POLR2C,RNGTT
8649,5604,LAMTOR3,MAP2K1
3172,5928,HNF4A,RBBP4
1230,2838,CCR1,GPR15
952,961,CD38,CD47
7187,7186,TRAF3,TRAF2
5432,9295,POLR2C,SRSF11
2495,53940,FTH1,FTHL17
6927,2542,HNF1A,SLC37A4
3921,6173,RPSA,RPL36A
25,2125,ABL1,EVPL
7533,23136,YWHAH,EPB41L3
311,7126,ANXA11,TNFAIP1
79886,5764,CAAP1,PTN
4904,6637,YBX1,SNRPG
8994,23739,LIMD1,C3CER1
23162,5602,MAPK8IP3,MAPK10
5327,5328,PLAT,PLAU
7314,51555,UBB,PEX5L
1915,6152,EEF1A1,RPL24
5321,10524,PLA2G4A,KAT5
676,84447,BRDT,SYVN1
6164,6132,RPL34,RPL8
6191,402120,RPS4X,RPL23P5
11333,5154,PDAP1,PDGFA
6597,9044,SMARCA4,BTAF1
8569,1981,MKNK1,EIF4G1
307255,2051,,EPHB6
5292,3320,PIM1,HSP90AA1
3172,11179,HNF4A,ZNF277
1387,27043,CREBBP,PELP1
26128,93474,KIFBP,ZNF670
643,3577,CXCR5,CXCR1
2532,5819,ACKR1,NECTIN2
8660,5296,IRS2,PIK3R2
5436,51497,POLR2G,NELFCD
408,1856,ARRB1,DVL2
6710,4684,SPTB,NCAM1
27429,157708,HTRA2,SEC11B
6529,6804,SLC6A1,STX1A
5499,81608,PPP1CA,FIP1L1
5609,4214,MAP2K7,MAP3K1
570,23132,BAAT,RAD54L2
815,2904,CAMK2A,GRIN2B
1915,6235,EEF1A1,RPS29
6878,6881,TAF6,TAF10
552,5578,AVPR1A,PRKCA
5450,5452,POU2AF1,POU2F2
10632,22873,ATP5MG,DZIP1
94,7048,ACVRL1,TGFBR2
11224,25873,RPL35,RPL36
5894,5315,RAF1,PKM
857,4846,CAV1,NOS3
4609,5757,MYC,PTMA
4478,7412,MSN,VCAM1
369,347344,ARAF,ZNF81
8676,8812,STX11,CCNK
85441,5465,HELZ2,PPARA
5435,1478,POLR2F,CSTF2
28952,51019,CCDC22,WASHC3
11345,23192,GABARAPL2,ATG4B
2059,10458,EPS8,BAIAP2
6303,55199,SAT1,FAM86C1P
3175,10901,ONECUT1,DHRS4
54536,55770,EXOC6,EXOC2
7155,56894,TOP2B,AGPAT3
3172,51399,HNF4A,TRAPPC4
829,23607,CAPZA1,CD2AP
7165,114569,TPD52L2,MAL2
10672,4168,GNA13,MCF2
1950,2885,EGF,GRB2
54949,1915,SDHAF2,EEF1A1
6194,6130,RPS6,RPL7A
1638,7306,DCT,TYRP1
23028,3065,KDM1A,HDAC1
4088,79595,SMAD3,SAP130
999,10988,CDH1,METAP2
6125,6152,RPL5,RPL24
27316,83640,RBMX,RAMAC
27037,55054,TRMT2A,ATG16L1
55486,79752,PARL,ZFAND1
4318,9402,MMP9,GRAP2
2444,5925,FRK,RB1
1270,3569,CNTF,IL6
80223,84661,RAB11FIP1,DPY30
836,840,CASP3,CASP7
23223,23246,RRP12,BOP1
84458,60528,LCOR,ELAC2
5045,55690,FURIN,PACS1
1040,2058,CDS1,EPRS1
7299,27106,TYR,ARRDC2
5725,11338,PTBP1,U2AF2
2963,5434,GTF2F2,POLR2E
9669,6193,EIF5B,RPS5
57670,50618,KIAA1549,ITSN2
26037,1742,SIPA1L1,DLG4
5925,6598,RB1,SMARCB1
2107,6234,ETF1,RPS28
10657,23307,KHDRBS1,FKBP15
2960,2962,GTF2E1,GTF2F1
5757,890,PTMA,CCNA2
951,975,CD37,CD81
163,8907,AP2B1,AP1M1
6204,6125,RPS10,RPL5
4222,5075,MEOX1,PAX1
3187,4691,HNRNPH1,NCL
2534,91746,FYN,YTHDC1
7572,1400,ZNF24,CRMP1
5440,10302,POLR2K,SNAPC5
203068,708,TUBB,C1QBP
6881,6883,TAF10,TAF12
8683,51692,SRSF9,CPSF3
3910,2597,LAMA4,GAPDH
2995,2035,GYPC,EPB41
2197,7311,FAU,UBA52
9129,84705,PRPF3,GTPBP3
2534,8936,FYN,WASF1
10291,51692,SF3A1,CPSF3
3172,55425,HNF4A,GPALPP1
336,341,APOA2,APOC1
1981,6726,EIF4G1,SRP9
27340,54552,UTP20,GNL3L
1459,55226,CSNK2A2,NAT10
2998,10576,GYS2,CCT2
6092,9353,ROBO2,SLIT2
1907,1909,EDN2,EDNRA
5478,433,PPIA,ASGR2
4686,8106,NCBP1,PABPN1
1431,1409,CS,CRYAA
4715,8518,NDUFB9,ELP1
1796,9448,DOK1,MAP4K4
5725,53981,PTBP1,CPSF2
3175,8724,ONECUT1,SNX3
9643,23195,MORF4L2,MDN1
11215,5577,AKAP11,PRKAR2B
8436,79666,CAVIN2,PLEKHF2
3737,57142,KCNA2,RTN4
9600,387,PITPNM1,RHOA
3560,3578,IL2RB,IL9
9045,6173,RPL14,RPL36A
55643,84060,BTBD2,RBM48
1164,1854,CKS2,DUT
6128,6129,RPL6,RPL7
5690,5687,PSMB2,PSMA6
1950,8874,EGF,ARHGEF7
2932,4790,GSK3B,NFKB1
6139,10514,RPL17,MYBBP1A
6927,7849,HNF1A,PAX8
5518,55844,PPP2R1A,PPP2R2D
24148,8175,PRPF6,SF3A2
6137,6231,RPL13,RPS26
1207,6606,CLNS1A,SMN1
6880,4331,TAF9,MNAT1
8771,9966,TNFRSF6B,TNFSF15
2963,196,GTF2F2,AHR
7186,60491,TRAF2,NIF3L1
4089,10363,SMAD4,HMG20A
3175,85016,ONECUT1,CFAP300
7916,708,PRRC2A,C1QBP
1386,5925,ATF2,RB1
10362,6628,HMG20B,SNRPB
3172,9871,HNF4A,SEC24D
5980,51455,REV3L,REV1
4855,5664,NOTCH4,PSEN2
5685,143471,PSMA4,PSMA8
5436,6429,POLR2G,SRSF4
8022,9079,LHX3,LDB2
5925,7157,RB1,TP53
25818,284366,KLK5,KLK9
23595,6119,ORC3,RPA3
10109,87171,ARPC2,ARPC3P1
5431,8243,POLR2B,SMC1A
1641,7922,DCX,SLC39A7
9750,57120,RIPOR2,GOPC
6202,8664,RPS8,EIF3D
3308,8841,HSPA4,HDAC3
134,2771,ADORA1,GNAI2
1072,3733,CFL1,
5394,22982,EXOSC10,DIP2C
9343,51585,EFTUD2,PCF11
10949,83443,HNRNPA0,SF3B5
23613,27106,ZMYND8,ARRDC2
10156,2065,RASA4,ERBB3
5426,80145,POLE,THOC7
6927,2160,HNF1A,F11
57524,8573,CASKIN1,CASK
6138,6160,RPL15,RPL31
1026,8317,CDKN1A,CDC7
10949,29894,HNRNPA0,CPSF1
3921,6203,RPSA,RPS9
6135,6187,RPL11,RPS2
586,83940,BCAT1,TATDN1
3815,2885,KIT,GRB2
164,1174,AP1G1,AP1S1
7846,7941,TUBA1A,PLA2G7
6643,1956,SNX2,EGFR
5071,7326,PRKN,UBE2G1
3172,8668,HNF4A,EIF3I
8602,84135,NOP14,UTP15
4670,10915,HNRNPM,TCERG1
805,5116,CALM2,PCNT
6627,10131,SNRPA1,TRAP1
6477,3835,SIAH1,KIF22
3172,22974,HNF4A,TPX2
9694,51016,EMC2,EMC9
4217,5894,MAP3K5,RAF1
9669,6206,EIF5B,RPS12
6137,25873,RPL13,RPL36
1493,2534,CTLA4,FYN
55824,7535,PAG1,ZAP70
5695,5711,PSMB7,PSMD5
60,5027,ACTB,P2RX7
1973,6234,EIF4A1,RPS28
3172,64422,HNF4A,ATG3
1742,8825,DLG4,LIN7A
999,6193,CDH1,RPS5
10111,4361,RAD50,MRE11
1647,5111,GADD45A,PCNA
6136,7153,RPL12,TOP2A
898,10575,CCNE1,CCT4
5435,57819,POLR2F,LSM2
5576,5566,PRKAR2A,PRKACA
54675,91683,CRLS1,SYT12
27336,84106,HTATSF1,PRAM1
10200,11244,MPHOSPH6,ZHX1
5433,10992,POLR2D,SF3B2
8607,57562,RUVBL1,CEP126
23236,54822,PLCB1,TRPM7
6855,8874,SYP,ARHGEF7
1973,8661,EIF4A1,EIF3A
10220,93,GDF11,ACVR2B
3172,8394,HNF4A,PIP5K1A
38855,23557,,SNAPIN
774,2782,CACNA1B,GNB1
3910,10980,LAMA4,COPS6
3778,3163,KCNMA1,HMOX2
4809,5093,SNU13,PCBP1
23468,2547,CBX5,XRCC6
5925,7112,RB1,TMPO
2521,6637,FUS,SNRPG
10951,10155,CBX1,TRIM28
6125,86781,RPL5,RPS2P7
1797,54512,DXO,EXOSC4
9513,22978,FXR2,NT5C2
1857,22893,DVL3,BAHD1
10611,11052,PDLIM5,CPSF6
6160,6171,RPL31,RPL41
6171,6128,RPL41,RPL6
6436,7356,,SCGB1A1
7046,83988,TGFBR1,NCALD
5436,8175,POLR2G,SF3A2
9185,55333,REPS2,SYNJ2BP
5500,29894,PPP1CB,CPSF1
9513,51562,FXR2,MBIP
4803,2,NGF,A2M
6223,8669,RPS19,EIF3J
3567,3600,IL5,IL15
6637,115265,SNRPG,DDIT4L
4800,10153,NFYA,CEBPZ
3172,1020,HNF4A,CDK5
3576,5473,CXCL8,PPBP
1466,79801,CSRP2,SHCBP1
9969,9412,MED13,MED21
5594,7409,MAPK1,VAV1
86,57634,ACTL6A,EP400
54715,55544,RBFOX1,RBM38
3275,63948,PRMT2,DMRTB1
4090,9839,SMAD5,ZEB2
4904,51362,YBX1,CDC40
6194,8663,RPS6,EIF3C
6176,11224,RPLP1,RPL35
24148,6427,PRPF6,SRSF2
6426,24148,SRSF1,PRPF6
8562,51490,DENR,SPOUT1
1633,1716,DCK,DGUOK
3303,9531,HSPA1A,BAG3
7319,56254,UBE2A,RNF20
6142,6169,RPL18A,RPL38
6402,6403,SELL,SELP
25942,9734,SIN3A,HDAC9
5432,51727,POLR2C,CMPK1
816,4217,CAMK2B,MAP3K5
1380,27109,CR2,DMAC2L
7430,60,EZR,ACTB
3188,4691,HNRNPH2,NCL
4188,6944,MDFI,VPS72
2316,2317,FLNA,FLNB
5715,7316,PSMD9,UBC
6256,7025,RXRA,NR2F1
5580,7423,PRKCD,VEGFB
5430,6908,POLR2A,TBP
5976,23248,UPF1,RPRD2
5434,2071,POLR2E,ERCC3
8382,283458,NME5,NME2P1
1477,10992,CSTF1,SF3B2
2958,5434,GTF2A2,POLR2E
6203,6132,RPS9,RPL8
1936,3735,EEF1D,KARS1
10063,84060,COX17,RBM48
3667,7516,IRS1,XRCC2
3172,8726,HNF4A,EED
6204,6146,RPS10,RPL22
51398,55526,WDR83OS,DHTKD1
8317,1017,CDC7,CDK2
5214,203100,PFKP,HTRA4
728642,6203,CDK11A,RPS9
142,1026,PARP1,CDKN1A
2911,203068,GRM1,TUBB
729230,116285,CCR2,ACSM1
3621,55929,ING1,DMAP1
1999,2060,ELF3,EPS15
4692,64219,NDN,PJA1
4050,7132,LTB,TNFRSF1A
8669,27335,EIF3J,EIF3K
5699,7311,PSMB10,UBA52
6453,2048,ITSN1,EPHB2
58533,658,SNX6,BMPR1B
5440,9533,POLR2K,POLR1C
6401,6403,SELE,SELP
6228,6230,RPS23,RPS25
4036,1739,LRP2,DLG1
3172,3929,HNF4A,LBP
5430,10915,POLR2A,TCERG1
5900,22800,RALGDS,RRAS2
8648,3276,NCOA1,PRMT1
3172,9040,HNF4A,UBE2M
9672,2247,SDC3,FGF2
1665,57703,DHX15,CWC22
5993,8625,RFX5,RFXANK
999,25885,CDH1,POLR1A
3853,3866,KRT6A,KRT15
10335,3708,IRAG1,ITPR1
5687,5709,PSMA6,PSMD3
7164,23339,TPD52L1,VPS39
655,8202,BMP7,NCOA3
5441,6627,POLR2L,SNRPA1
7852,1234,CXCR4,CCR5
9052,55507,GPRC5A,GPRC5D
2908,3320,NR3C1,HSP90AA1
1499,8945,CTNNB1,BTRC
597,666,BCL2A1,BOK
9765,26994,ZFYVE16,RNF11
5693,23339,PSMB5,VPS39
2550,152789,GABBR1,JAKMIP1
5111,5591,PCNA,PRKDC
54819,55145,ZCCHC10,THAP1
11224,140032,RPL35,RPS4Y2
940,5788,CD28,PTPRC
22948,10576,CCT5,CCT2
5579,4288,PRKCB,MKI67
9646,640,CTR9,BLK
7422,7423,VEGFA,VEGFB
1773,6667,DNASE1,SP1
6217,27339,RPS16,PRPF19
1874,8335,E2F4,H2AC4
5590,5074,PRKCZ,PAWR
3172,92667,HNF4A,MGME1
59340,2769,HRH4,GNA15
1760,5894,DMPK,RAF1
51010,56915,EXOSC3,EXOSC5
1008,10980,CDH10,COPS6
8841,10009,HDAC3,ZBTB33
51072,54363,MEMO1,HAO1
1763,5424,DNA2,POLD1
5076,5599,PAX2,MAPK8
6421,1642,SFPQ,DDB1
975,3675,CD81,ITGA3
8309,124359,ACOX2,CDYL2
5425,5558,POLD2,PRIM2
3420,3421,IDH3B,IDH3G
29894,9939,CPSF1,RBM8A
6195,7529,RPS6KA1,YWHAB
382,23647,ARF6,ARFIP2
6637,6633,SNRPG,SNRPD2
51409,54516,HEMK1,MTRF1L
57492,6597,ARID1B,SMARCA4
3798,7726,KIF5A,TRIM26
348,949,APOE,SCARB1
3837,4088,KPNB1,SMAD3
3295,10999,HSD17B4,SLC27A4
350,4036,APOH,LRP2
7035,2159,TFPI,F10
8685,117156,MARCO,SCGB3A2
3717,9093,JAK2,DNAJA3
4926,5292,NUMA1,PIM1
10254,83746,STAM2,L3MBTL2
6154,6124,RPL26,RPL4
57144,84445,PAK5,LZTS2
3376,3667,IARS1,IRS1
9416,6637,DDX23,SNRPG
894,1021,CCND2,CDK6
3091,3725,HIF1A,JUN
55037,9519,PTCD3,TBPL1
7343,4331,UBTF,MNAT1
5093,6432,PCBP1,SRSF7
832,79657,CAPZB,RPAP3
11007,164127,CCDC85B,CCDC185
8243,84844,SMC1A,PHF5A
8541,28964,PPFIA3,GIT1
3172,350,HNF4A,APOH
7582,9001,ZNF33B,HAP1
22984,79954,PDCD11,NOL10
6426,6626,SRSF1,SNRPA
9709,6118,HERPUD1,RPA2
5511,3066,PPP1R8,HDAC2
6207,6209,RPS13,RPS15
3714,4851,JAG2,NOTCH1
5495,84779,PPM1B,NAA11
914,3683,CD2,ITGAL
8022,88745,LHX3,RRP36
1108,5928,CHD4,RBBP4
5581,9276,PRKCE,COPB2
23450,9785,SF3B3,DHX38
6709,2596,SPTAN1,GAP43
824,3827,CAPN2,KNG1
22916,1025,NCBP2,CDK9
2101,6320,ESRRA,CLEC11A
6205,6224,RPS11,RPS20
3611,5829,ILK,PXN
3202,51171,HOXA5,HSD17B14
958,10540,CD40,DCTN2
8479,8349,HIRIP3,H2BC21
5933,7157,RBL1,TP53
3172,204,HNF4A,AK2
2026,22927,ENO2,HABP4
6218,6232,RPS17,RPS27
6141,6155,RPL18,RPL27
2903,1741,GRIN2A,DLG3
3718,6776,JAK3,STAT5A
6152,6235,RPL24,RPS29
9129,23450,PRPF3,SF3B3
2274,10782,FHL2,ZNF274
7188,8792,TRAF5,TNFRSF11A
79622,6635,SNRNP25,SNRPE
2495,84285,FTH1,EIF1AD
5433,7469,POLR2D,NELFA
5441,9128,POLR2L,PRPF4
6208,54363,RPS14,HAO1
1477,51362,CSTF1,CDC40
10256,114822,CNKSR1,RHPN1
7336,55791,UBE2V2,LRIF1
23641,64376,LDOC1,IKZF5
6626,51362,SNRPA,CDC40
9844,1398,ELMO1,CRK
2353,7031,FOS,TFF1
6496,6496,SIX3,SIX3
5925,595,RB1,CCND1
1192,27257,CLIC1,LSM1
55770,5898,EXOC2,RALA
10063,55791,COX17,LRIF1
3684,3240,ITGAM,HP
2954,7762,GSTZ1,ZNF215
8013,60626,NR4A3,RIC8A
538,540,ATP7A,ATP7B
28962,26575,OSTM1,RGS17
7414,9879,VCL,DDX46
5438,2962,POLR2I,GTF2F1
10015,1822,PDCD6IP,ATN1
10556,10799,RPP30,RPP40
6205,6829,RPS11,SUPT5H
5162,283828,PDHB,
4171,23595,MCM2,ORC3
9491,55658,PSMF1,RNF126
5071,7332,PRKN,UBE2L3
5211,6421,PFKL,SFPQ
468,3131,ATF4,HLF
821,3732,CANX,CD82
6385,8573,SDC4,CASK
1660,10189,DHX9,ALYREF
2203,84708,FBP1,LNX1
6228,8663,RPS23,EIF3C
54622,5764,ARL15,PTN
6549,6714,SLC9A2,SRC
23332,22919,CLASP1,MAPRE1
6599,6602,SMARCC1,SMARCD1
904,4686,CCNT1,NCBP1
5438,220988,POLR2I,HNRNPA3
43,1939,ACHE,EIF2D
5499,23212,PPP1CA,RRS1
8500,8495,PPFIA1,PPFIBP2
573,10540,BAG1,DCTN2
1437,6776,CSF2,STAT5A
